Year,Cnty,AGIClss,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2010,Windsor,5000 - 9999,2442.0,2657.0,298.0,1892.0,50.0,202.0,18181892.0,984363.0,964031.0,35333.4607
2010,Windsor,10000 - 14999,2228.0,3244.0,393.0,1522.0,49.0,264.0,27831810.01,4596966.0,4594888.0,154122.8659
2010,Windsor,15000 - 19999,1917.0,3030.0,409.0,1180.0,40.0,288.0,33489671.0,9261379.0,9210159.0,314161.906
2010,Windsor,20000 - 24999,1969.0,3197.0,435.0,1188.0,55.0,291.0,44386706.0,17195188.0,17234718.0,586448.9345
2010,Windsor,25000 - 29999,1728.0,2862.0,420.0,1020.0,41.0,247.0,47463648.0,22587996.0,22657664.0,780830.3612999999
2010,Windsor,30000 - 34999,1623.0,2808.0,499.0,877.0,42.0,205.0,52690129.0,27752492.0,27720393.0,952609.4575
2010,Windsor,35000 - 39999,1386.0,2507.0,476.0,708.0,39.0,163.0,51929661.0,29273827.0,29299980.0,1009097.9874000004
2010,Windsor,40000 - 44999,1277.0,2309.0,484.0,627.0,31.0,135.0,54057443.0,32586676.0,32561737.0,1126652.6264999998
2010,Windsor,45000 - 49999,1043.0,2136.0,485.0,427.0,26.0,105.0,49474270.0,30108666.0,30145256.0,1075915.9911000002
2010,Windsor,50000 - 59999,1844.0,3977.0,1063.0,607.0,30.0,144.0,101270814.0,63062767.0,63102486.0,2317539.9626999986
2010,Windsor,60000 - 74999,2313.0,5446.0,1643.0,508.0,33.0,129.0,155172124.0,102898587.0,103009115.0,3824077.1193999983
2010,Windsor,75000 - 99999,2482.0,6252.0,2005.0,366.0,27.0,84.0,213489406.0,149673441.0,149582426.0,5858685.996600002
2010,Windsor,100000 - 149999,1951.0,5147.0,1693.0,189.0,20.0,49.0,232644890.0,170496333.0,171498952.0,7844521.330399997
2010,Windsor,150000 +,1382.0,3733.0,1183.0,154.0,21.0,24.0,440936380.0,350062474.0,362886300.0,22023358.554100007
2010,Suppressed,Loss or None,51.0,71.0,20.0,31.0,0.0,0.0,-1242570.0,0.0,134.0,361.0
2010,Suppressed,0.01 - 4999,2.0,2.0,0.0,2.0,0.0,0.0,7929.0,0.0,0.0,0.0
2010,Suppressed,5000 - 9999,9.0,7.0,0.0,8.0,0.0,1.0,57363.0,891.0,891.0,11.0
2010,Suppressed,10000 - 14999,9.0,14.0,5.0,3.0,0.0,1.0,111514.0,10228.0,10228.0,160.4866
2010,Suppressed,15000 - 19999,3.0,7.0,0.0,2.0,0.0,1.0,54779.0,12185.0,12185.0,433.0
2010,Suppressed,20000 - 24999,5.0,5.0,0.0,5.0,0.0,0.0,107883.0,53227.0,53227.0,764.0
2010,Suppressed,25000 - 29999,4.0,6.0,0.0,2.0,2.0,0.0,105100.0,60400.0,60400.0,1402.0
2010,Suppressed,30000 - 34999,12.0,25.0,5.0,5.0,0.0,2.0,381896.0,178979.0,168012.0,5654.0
2010,Suppressed,35000 - 39999,7.0,16.0,4.0,0.0,2.0,1.0,261947.0,112376.0,112376.0,3939.0
2010,Suppressed,40000 - 44999,4.0,10.0,2.0,2.0,0.0,0.0,165895.0,88841.0,86341.0,1305.9262
2010,Suppressed,45000 - 49999,8.0,18.0,5.0,2.0,0.0,1.0,379038.0,198299.0,201533.0,6006.0
2010,Suppressed,50000 - 59999,14.0,36.0,11.0,3.0,0.0,0.0,757817.0,465621.0,460172.0,12088.0
2010,Suppressed,60000 - 74999,7.0,19.0,4.0,1.0,0.0,2.0,465880.0,326230.0,317997.0,11146.0
2010,Suppressed,75000 - 99999,5.0,13.0,5.0,0.0,0.0,0.0,432533.0,294858.0,301574.0,11175.0
2010,Suppressed,100000 - 149999,9.0,19.0,6.0,3.0,0.0,0.0,1047353.0,783584.0,794416.0,28336.6891
2010,Suppressed,150000 +,17.0,41.0,14.0,2.0,1.0,0.0,3693694.0,2990400.0,3192157.0,185634.4381
2011,Addison,Loss or None,292.0,439.0,113.0,171.0,3.0,5.0,-18183249.0,596.0,51113.0,5811.0
2011,Addison,0.01 - 4999,1654.0,1232.0,147.0,1426.0,12.0,69.0,4254731.0,129863.0,127969.0,7214.0
2011,Addison,5000 - 9999,1563.0,1608.0,180.0,1266.0,14.0,103.0,11685256.01,824456.0,830131.0,30169.102000000014
2011,Addison,10000 - 14999,1341.0,1896.0,200.0,981.0,19.0,141.0,16656900.0,3070031.0,3043405.0,104895.06539999998
2011,Addison,15000 - 19999,1233.0,1871.0,242.0,830.0,20.0,141.0,21609712.0,6458925.0,6382953.0,221740.07510000005
2011,Addison,20000 - 24999,1164.0,1916.0,240.0,725.0,23.0,176.0,26208044.0,10318786.0,10265176.0,349964.97000000003
2011,Addison,25000 - 29999,1084.0,1774.0,257.0,665.0,27.0,135.0,29776981.01,14153879.0,14108311.0,480957.1945000001
2011,Addison,30000 - 34999,963.0,1692.0,276.0,522.0,21.0,144.0,31228141.0,16194496.0,16073490.0,549927.5454
2011,Addison,35000 - 39999,831.0,1578.0,270.0,413.0,21.0,127.0,31075565.0,17115646.0,17055492.0,589519.1318000001
2011,Addison,40000 - 44999,731.0,1357.0,278.0,359.0,20.0,74.0,30990294.0,18795784.0,18666599.0,652176.7529999999
2011,Addison,45000 - 49999,690.0,1428.0,319.0,280.0,15.0,76.0,32811381.0,20027224.0,20017710.0,721671.2091
2011,Addison,50000 - 59999,1204.0,2606.0,700.0,390.0,23.0,91.0,65932987.0,41421572.0,41162950.0,1510788.5849000006
2011,Addison,60000 - 74999,1471.0,3599.0,1060.0,337.0,10.0,64.0,98863792.01,65417564.0,65337609.0,2456679.9895999995
2011,Addison,75000 - 99999,1659.0,4350.0,1380.0,223.0,8.0,48.0,142906817.0,100523390.0,100431983.0,3910687.755
2011,Addison,100000 - 149999,1388.0,3793.0,1240.0,110.0,8.0,30.0,164798517.01,121462929.0,121376809.01,5544786.704899998
2011,Addison,150000 +,808.0,2235.0,715.0,74.0,7.0,12.0,233231415.0,187891955.0,189856955.0,11452722.4952
2011,Bennington,Loss or None,350.0,519.0,131.0,198.0,10.0,11.0,-14774859.0,0.0,4179.0,2669.0
2011,Bennington,0.01 - 4999,1766.0,1504.0,196.0,1468.0,27.0,75.0,4419676.0,80796.0,69829.0,2816.0
2011,Bennington,5000 - 9999,1724.0,2026.0,227.0,1314.0,30.0,153.0,12799769.0,548797.0,542249.0,18787.1244
2011,Bennington,10000 - 14999,1475.0,2343.0,277.0,970.0,17.0,211.0,18446678.0,2772771.0,2754980.0,88884.8561
2011,Bennington,15000 - 19999,1422.0,2304.0,296.0,871.0,23.0,232.0,24797907.0,6678492.0,6666691.0,219123.9331
2011,Bennington,20000 - 24999,1258.0,2125.0,291.0,738.0,24.0,205.0,28303017.0,10435151.0,10372214.0,331263.9691
2011,Bennington,25000 - 29999,1124.0,1951.0,282.0,618.0,40.0,184.0,30892342.0,14032507.0,14009174.0,445020.6272000001
2011,Bennington,30000 - 34999,1020.0,1812.0,300.0,535.0,35.0,150.0,33119796.0,17083413.0,17103943.0,534300.6038000003
2011,Bennington,35000 - 39999,788.0,1488.0,312.0,382.0,19.0,75.0,29451539.0,15976916.0,15988486.0,506754.4227
2011,Bennington,40000 - 44999,726.0,1411.0,305.0,319.0,17.0,85.0,30780168.0,17959743.0,18009498.0,563677.2104
2011,Bennington,45000 - 49999,595.0,1259.0,297.0,226.0,11.0,61.0,28143700.0,16405575.0,16394827.0,521407.9834
2011,Bennington,50000 - 59999,1064.0,2286.0,580.0,372.0,14.0,98.0,58238922.0,36254949.0,36234791.0,1199840.8915000004
2011,Bennington,60000 - 74999,1257.0,3020.0,917.0,268.0,18.0,54.0,84343242.00999999,55255884.0,55074463.0,1814805.7081
2011,Bennington,75000 - 99999,1406.0,3502.0,1118.0,225.0,20.0,43.0,121137540.01,84710419.0,84661827.0,2881088.077399999
2011,Bennington,100000 - 149999,1145.0,3051.0,985.0,127.0,8.0,25.0,137634020.0,101188523.0,101907869.0,4025671.4563
2011,Bennington,150000 +,838.0,2193.0,704.0,113.0,9.0,12.0,316781025.0,259005392.0,271071044.0,15528438.997
2011,Caledonia,Loss or None,183.0,255.0,68.0,107.0,4.0,4.0,-6547235.0,0.0,0.0,1366.0
2011,Caledonia,0.01 - 4999,1436.0,1316.0,157.0,1194.0,14.0,71.0,3674491.0,39367.0,59479.0,2385.2632
2011,Caledonia,5000 - 9999,1345.0,1565.0,201.0,1019.0,19.0,106.0,10086534.0,442724.0,495586.0,18024.6208
2011,Caledonia,10000 - 14999,1242.0,1932.0,229.0,831.0,15.0,167.0,15523913.0,2368809.0,2365980.0,81195.204
2011,Caledonia,15000 - 19999,1176.0,2074.0,284.0,657.0,23.0,212.0,20582877.0,5166343.0,5164747.0,179560.52270000003
2011,Caledonia,20000 - 24999,1066.0,1872.0,276.0,592.0,24.0,174.0,23968075.0,8668298.0,8663490.0,305311.0772000001
2011,Caledonia,25000 - 29999,989.0,1845.0,312.0,507.0,25.0,145.0,27131586.0,11838987.0,11817708.0,420672.5387
2011,Caledonia,30000 - 34999,828.0,1561.0,281.0,391.0,22.0,134.0,26820664.01,13432891.0,13430528.0,464076.1197
2011,Caledonia,35000 - 39999,746.0,1509.0,318.0,326.0,18.0,84.0,27954485.0,15205059.0,15217493.0,530534.8450000001
2011,Caledonia,40000 - 44999,634.0,1353.0,308.0,236.0,15.0,75.0,26894274.0,15289189.0,15334406.0,534605.6379
2011,Caledonia,45000 - 49999,560.0,1189.0,293.0,206.0,10.0,51.0,26558692.01,15892569.0,15846192.0,556809.8775
2011,Caledonia,50000 - 59999,935.0,2270.0,626.0,240.0,17.0,52.0,51279388.01,31874875.0,31651629.0,1152025.0357
2011,Caledonia,60000 - 74999,1057.0,2674.0,846.0,165.0,9.0,37.0,70876319.0,47143109.0,47138747.0,1725013.9459
2011,Caledonia,75000 - 99999,1131.0,3027.0,1003.0,106.0,3.0,19.0,97577152.0,68820241.0,68663376.0,2672184.0482
2011,Caledonia,100000 - 149999,676.0,1807.0,594.0,67.0,3.0,12.0,80318826.0,60495269.0,60674656.0,2827533.8901000004
2011,Caledonia,150000 +,311.0,837.0,272.0,30.0,3.0,6.0,86543912.0,70821520.0,74326689.0,4381206.175299998
2011,Chittenden,Loss or None,867.0,989.0,187.0,632.0,23.0,25.0,-55733387.01,0.0,20737.0,6451.0
2011,Chittenden,0.01 - 4999,5973.0,3675.0,300.0,5430.0,39.0,204.0,15562652.0,500129.0,447663.0,17437.374200000002
2011,Chittenden,5000 - 9999,5590.0,4958.0,394.0,4810.0,45.0,341.0,41461087.0,3316338.0,3179335.0,151951.24480000004
2011,Chittenden,10000 - 14999,5015.0,6758.0,517.0,3959.0,51.0,488.0,62497695.01,12855203.0,12676549.0,430111.63609999977
2011,Chittenden,15000 - 19999,4854.0,6822.0,602.0,3612.0,78.0,562.0,84804191.0,28659356.0,28646560.0,982690.1326999998
2011,Chittenden,20000 - 24999,4656.0,6666.0,638.0,3404.0,94.0,520.0,104848911.6,46793618.6,46630022.6,1601648.7721
2011,Chittenden,25000 - 29999,4642.0,6817.0,710.0,3315.0,96.0,521.0,127606023.01,66565106.07,66388672.07,2296084.4977
2011,Chittenden,30000 - 34999,4180.0,6212.0,726.0,2868.0,92.0,494.0,135560851.1,78161904.0,78019009.0,2685513.836599999
2011,Chittenden,35000 - 39999,3535.0,5432.0,754.0,2304.0,75.0,402.0,132412167.0,80459077.0,80272737.0,2782980.6662000003
2011,Chittenden,40000 - 44999,3204.0,5102.0,833.0,1989.0,73.0,309.0,136010266.01,86338585.0,86169987.0,2990853.468599999
2011,Chittenden,45000 - 49999,2761.0,4658.0,828.0,1597.0,54.0,282.0,130845623.01,84556631.0,84533875.0,3042543.8151
2011,Chittenden,50000 - 59999,4879.0,9055.0,1985.0,2377.0,90.0,427.0,267558801.01,175505206.0,175125217.0,6649599.106799997
2011,Chittenden,60000 - 74999,5982.0,13050.0,3513.0,1972.0,58.0,439.0,403131657.02,270992385.01,270641072.01,10487155.9389
2011,Chittenden,75000 - 99999,7620.0,18955.0,5757.0,1477.0,84.0,302.0,659429416.01,463517484.0,463224493.0,18577937.174100004
2011,Chittenden,100000 - 149999,7626.0,21482.0,6608.0,788.0,39.0,191.0,919366991.09,676086523.0,677189424.0,31335453.92200001
2011,Chittenden,150000 +,5718.0,17070.0,5103.0,464.0,40.0,111.0,1936473529.07,1567785951.0,1629134908.0,103322631.78140002
2011,Essex,Loss or None,48.0,75.0,20.0,25.0,0.0,3.0,-956732.0,0.0,0.0,256.0
2011,Essex,0.01 - 4999,270.0,257.0,52.0,203.0,7.0,8.0,702349.0,8654.0,8654.0,387.0
2011,Essex,5000 - 9999,304.0,392.0,68.0,217.0,1.0,18.0,2258283.0,83630.0,88872.0,3191.0
2011,Essex,10000 - 14999,296.0,482.0,75.0,180.0,9.0,32.0,3689721.0,500254.0,490345.0,17183.2874
2011,Essex,15000 - 19999,278.0,477.0,79.0,155.0,3.0,41.0,4881612.0,1281299.0,1339042.0,46734.3634
2011,Essex,20000 - 24999,238.0,470.0,88.0,113.0,3.0,34.0,5301011.0,1652304.0,1641178.0,55853.916
2011,Essex,25000 - 29999,214.0,411.0,82.0,90.0,2.0,40.0,5879258.0,2383261.0,2377794.0,80726.19579999999
2011,Essex,30000 - 34999,168.0,324.0,74.0,68.0,6.0,20.0,5448426.0,2623175.0,2648986.0,91851.1023
2011,Essex,35000 - 39999,151.0,288.0,70.0,61.0,1.0,19.0,5646793.0,3074806.0,3079544.0,107671.7603
2011,Essex,40000 - 44999,140.0,307.0,78.0,45.0,2.0,15.0,5922873.0,3327435.0,3294451.0,115486.404
2011,Essex,45000 - 49999,106.0,227.0,62.0,35.0,0.0,9.0,5035296.0,3069535.0,3070715.0,109253.4403
2011,Essex,50000 - 59999,179.0,402.0,131.0,38.0,2.0,8.0,9811063.0,6205567.0,6161097.0,217052.4759
2011,Essex,60000 - 74999,198.0,508.0,161.0,26.0,3.0,8.0,13263316.0,8918243.0,8884776.0,325109.7849
2011,Essex,75000 - 99999,160.0,403.0,139.0,15.0,3.0,3.0,13654817.0,9870551.0,9857867.0,374185.2111
2011,Essex,100000 - 149999,73.0,199.0,65.0,8.0,0.0,0.0,8397817.0,6512328.0,6520355.0,296815.9132
2011,Essex,150000 +,33.0,86.0,27.0,5.0,1.0,0.0,13815000.0,12066673.0,12146351.0,757257.5706999998
2011,Franklin,Loss or None,280.0,443.0,109.0,151.0,11.0,9.0,-12127360.0,0.0,0.0,934.0
2011,Franklin,0.01 - 4999,1742.0,1461.0,164.0,1469.0,20.0,89.0,4553599.0,66082.0,66830.0,2992.1041
2011,Franklin,5000 - 9999,1934.0,2035.0,240.0,1522.0,24.0,148.0,14418353.0,814115.0,854099.0,32158.7701
2011,Franklin,10000 - 14999,1782.0,2851.0,319.0,1155.0,27.0,281.0,22351536.0,3688660.0,3671393.0,130229.07639999998
2011,Franklin,15000 - 19999,1656.0,2689.0,309.0,1035.0,31.0,281.0,28891097.0,8058176.0,8034466.0,277720.60890000005
2011,Franklin,20000 - 24999,1492.0,2536.0,355.0,875.0,26.0,236.0,33508256.0,12612245.0,12594959.0,434030.97780000005
2011,Franklin,25000 - 29999,1391.0,2483.0,351.0,759.0,37.0,244.0,38191477.0,17490403.0,17479491.0,602243.2247
2011,Franklin,30000 - 34999,1404.0,2438.0,348.0,796.0,36.0,224.0,45634801.0,24623600.0,24554853.0,856143.3607000002
2011,Franklin,35000 - 39999,1251.0,2290.0,386.0,655.0,23.0,187.0,46876650.0,26795728.0,26677717.0,926305.2497
2011,Franklin,40000 - 44999,1025.0,1985.0,367.0,483.0,22.0,153.0,43497903.0,25907101.0,25907020.0,898820.8522000002
2011,Franklin,45000 - 49999,911.0,1843.0,367.0,418.0,20.0,106.0,43284851.0,27048239.0,26941456.0,961446.3982
2011,Franklin,50000 - 59999,1578.0,3544.0,877.0,526.0,30.0,145.0,86473438.0,54762862.0,54574128.0,2033629.1812
2011,Franklin,60000 - 74999,1990.0,4968.0,1437.0,393.0,29.0,131.0,134136164.0,90061062.0,89863227.0,3355398.879
2011,Franklin,75000 - 99999,2423.0,6610.0,2105.0,228.0,13.0,77.0,209259758.0,148742915.0,148471577.0,5791548.973199999
2011,Franklin,100000 - 149999,1751.0,5234.0,1639.0,72.0,8.0,32.0,207270105.0,156091386.0,156143474.0,7206871.8303999975
2011,Franklin,150000 +,611.0,1793.0,550.0,53.0,1.0,7.0,167591882.0,138510165.0,143136017.0,8940819.322800001
2011,Grand Isle,Loss or None,56.0,79.0,20.0,33.0,1.0,2.0,-2688960.0,0.0,4178.0,147.0
2011,Grand Isle,0.01 - 4999,282.0,234.0,40.0,228.0,6.0,8.0,720144.0,30661.0,28315.0,1986.0
2011,Grand Isle,5000 - 9999,283.0,288.0,34.0,232.0,4.0,13.0,2075869.0,87578.0,96424.0,4602.0
2011,Grand Isle,10000 - 14999,253.0,368.0,40.0,180.0,5.0,28.0,3155399.0,577891.0,570829.0,18717.9988
2011,Grand Isle,15000 - 19999,269.0,412.0,68.0,170.0,4.0,27.0,4699796.0,1300075.0,1286742.0,44110.7557
2011,Grand Isle,20000 - 24999,220.0,351.0,51.0,133.0,7.0,29.0,4942961.0,1881790.0,1876754.0,66081.2674
2011,Grand Isle,25000 - 29999,242.0,405.0,54.0,149.0,4.0,35.0,6633341.0,3118173.0,3128819.0,105306.58770000002
2011,Grand Isle,30000 - 34999,203.0,317.0,45.0,127.0,7.0,24.0,6602302.0,3620406.0,3626426.0,125645.5694
2011,Grand Isle,35000 - 39999,191.0,351.0,57.0,106.0,6.0,22.0,7160066.0,4050589.0,4073492.0,138514.9342
2011,Grand Isle,40000 - 44999,174.0,340.0,73.0,83.0,4.0,14.0,7381697.0,4174284.0,4143375.0,140411.99940000006
2011,Grand Isle,45000 - 49999,160.0,310.0,79.0,67.0,2.0,12.0,7617650.0,4659196.0,4627785.0,164216.5911
2011,Grand Isle,50000 - 59999,242.0,508.0,144.0,79.0,4.0,15.0,13202084.0,8390653.0,8360707.0,298446.3412
2011,Grand Isle,60000 - 74999,291.0,646.0,201.0,63.0,11.0,16.0,19559746.0,13050429.0,13078630.0,475768.6793
2011,Grand Isle,75000 - 99999,382.0,928.0,329.0,38.0,5.0,10.0,33084931.0,23089296.0,22985033.0,880700.3928
2011,Grand Isle,100000 - 149999,308.0,798.0,275.0,29.0,2.0,2.0,37060523.0,27517392.0,27321243.0,1254277.1914
2011,Grand Isle,150000 +,215.0,557.0,193.0,18.0,0.0,4.0,61673317.0,49255033.0,52219314.0,3267620.6524
2011,Lamoille,Loss or None,237.0,339.0,85.0,137.0,9.0,6.0,-13819111.0,63.0,8063.0,1203.0
2011,Lamoille,0.01 - 4999,1058.0,873.0,113.0,888.0,16.0,41.0,2695263.0,88152.0,79762.0,3805.0901
2011,Lamoille,5000 - 9999,1146.0,1215.0,107.0,932.0,16.0,91.0,8477651.0,432053.0,423181.0,16047.9866
2011,Lamoille,10000 - 14999,984.0,1439.0,138.0,698.0,19.0,129.0,12246147.01,2126780.0,2177990.0,75414.57179999999
2011,Lamoille,15000 - 19999,1007.0,1571.0,178.0,657.0,14.0,158.0,17682348.009999998,5164825.0,5149022.0,176397.66100000005
2011,Lamoille,20000 - 24999,952.0,1505.0,172.0,625.0,20.0,135.0,21398219.0,8828060.0,8838497.0,308333.2636000001
2011,Lamoille,25000 - 29999,807.0,1402.0,192.0,472.0,20.0,123.0,22083023.0,10256364.0,10233504.0,351742.7314999999
2011,Lamoille,30000 - 34999,738.0,1257.0,188.0,442.0,13.0,95.0,23865914.0,12897825.0,12854677.0,442684.5015
2011,Lamoille,35000 - 39999,629.0,1140.0,207.0,327.0,17.0,78.0,23528493.0,13309724.0,13175280.0,459032.2387000001
2011,Lamoille,40000 - 44999,507.0,976.0,198.0,248.0,13.0,48.0,21511334.0,12844567.0,12841751.0,443444.4661
2011,Lamoille,45000 - 49999,429.0,850.0,187.0,190.0,12.0,40.0,20363791.0,12650992.0,12611590.0,447562.7351
2011,Lamoille,50000 - 59999,797.0,1757.0,443.0,259.0,13.0,82.0,43717951.0,27587520.0,27509955.0,1060653.5551
2011,Lamoille,60000 - 74999,935.0,2339.0,679.0,192.0,15.0,49.0,63001817.01,41299763.0,41155315.0,1519949.5823
2011,Lamoille,75000 - 99999,1057.0,2705.0,866.0,155.0,10.0,26.0,91056502.01,63840623.0,63617569.0,2464581.6247000005
2011,Lamoille,100000 - 149999,750.0,2101.0,669.0,60.0,7.0,14.0,89749756.0,65347323.0,65921234.0,3118295.4067
2011,Lamoille,150000 +,560.0,1510.0,470.0,73.0,5.0,12.0,223150007.01,178699789.0,192410562.0,12423636.184299998
2011,Orange,Loss or None,246.0,365.0,88.0,149.0,4.0,5.0,-11290661.0,0.0,1606.0,267.0
2011,Orange,0.01 - 4999,1310.0,1157.0,169.0,1085.0,10.0,46.0,3288195.0,101245.0,92299.0,3818.0
2011,Orange,5000 - 9999,1236.0,1364.0,172.0,934.0,19.0,111.0,9190666.11,528018.0,512615.0,18786.5268
2011,Orange,10000 - 14999,1057.0,1652.0,185.0,713.0,10.0,149.0,13218180.01,1994549.0,1981418.0,70425.5923
2011,Orange,15000 - 19999,1085.0,1815.0,239.0,662.0,22.0,162.0,18904483.0,5136630.0,5086181.0,174578.1059
2011,Orange,20000 - 24999,1006.0,1712.0,247.0,567.0,15.0,177.0,22519208.0,8199098.0,8201205.0,281044.4036
2011,Orange,25000 - 29999,907.0,1586.0,234.0,504.0,29.0,140.0,24884627.01,11258584.0,11264177.0,387335.9040999999
2011,Orange,30000 - 34999,815.0,1455.0,255.0,436.0,11.0,113.0,26464516.0,13623985.0,13503157.0,470085.4601999999
2011,Orange,35000 - 39999,834.0,1549.0,292.0,397.0,26.0,119.0,31287204.0,17516705.0,17565802.0,612113.0463
2011,Orange,40000 - 44999,692.0,1329.0,265.0,306.0,26.0,95.0,29374934.0,17353277.0,17248259.0,599682.2797000001
2011,Orange,45000 - 49999,558.0,1133.0,264.0,230.0,7.0,57.0,26506772.0,16301301.0,16268616.0,580227.0005999999
2011,Orange,50000 - 59999,1048.0,2218.0,587.0,360.0,23.0,78.0,57477652.0,36813040.0,36685229.0,1365112.7425
2011,Orange,60000 - 74999,1136.0,2724.0,834.0,229.0,14.0,59.0,76484806.0,51331981.0,51236852.0,1899229.6238
2011,Orange,75000 - 99999,1366.0,3530.0,1175.0,151.0,9.0,31.0,117413834.0,83275072.0,82899618.0,3249373.1924999994
2011,Orange,100000 - 149999,902.0,2369.0,789.0,92.0,10.0,11.0,107446857.01,80928549.0,81064554.0,3801262.0748
2011,Orange,150000 +,422.0,1063.0,354.0,50.0,6.0,12.0,112518884.0,91004225.0,93513120.0,5669456.643299999
2011,Orleans,Loss or None,244.0,367.0,107.0,126.0,8.0,3.0,-6546727.0,0.0,12603.0,476.0
2011,Orleans,0.01 - 4999,1390.0,1367.0,220.0,1096.0,10.0,64.0,3251204.0,41492.0,54460.0,2586.6978
2011,Orleans,5000 - 9999,1278.0,1571.0,233.0,910.0,16.0,119.0,9566963.15,358141.0,366021.0,14136.661
2011,Orleans,10000 - 14999,1176.0,1924.0,236.0,750.0,18.0,172.0,14783351.0,2133652.0,2130131.0,74162.71710000001
2011,Orleans,15000 - 19999,1153.0,1999.0,280.0,638.0,23.0,212.0,20196765.0,4972356.0,4974213.0,173359.7923
2011,Orleans,20000 - 24999,1009.0,1865.0,286.0,528.0,25.0,170.0,22654655.0,7815165.0,7853271.0,269613.84829999995
2011,Orleans,25000 - 29999,856.0,1577.0,259.0,445.0,28.0,124.0,23511640.0,10340341.0,10359583.0,364430.1688
2011,Orleans,30000 - 34999,803.0,1522.0,288.0,376.0,23.0,116.0,26062184.01,13105584.0,13064699.0,455661.8941000001
2011,Orleans,35000 - 39999,674.0,1376.0,303.0,265.0,19.0,87.0,25273599.0,13305370.0,13274848.0,460219.2238
2011,Orleans,40000 - 44999,568.0,1231.0,285.0,216.0,9.0,58.0,24024186.0,13585003.0,13506756.0,466137.0159
2011,Orleans,45000 - 49999,506.0,1119.0,291.0,155.0,8.0,52.0,23973551.0,14056522.0,14006185.0,493275.2628
2011,Orleans,50000 - 59999,844.0,1990.0,569.0,201.0,12.0,62.0,46311915.0,28762471.0,28603388.0,1034892.6807
2011,Orleans,60000 - 74999,936.0,2321.0,760.0,140.0,8.0,28.0,62605511.0,41757667.0,41520514.0,1511195.9765999997
2011,Orleans,75000 - 99999,912.0,2347.0,757.0,131.0,8.0,16.0,78559163.0,56620970.0,56298392.0,2202747.3651
2011,Orleans,100000 - 149999,495.0,1262.0,440.0,44.0,5.0,6.0,59060654.0,44730993.0,44809519.0,2016579.4157
2011,Orleans,150000 +,261.0,680.0,229.0,27.0,1.0,4.0,74353387.0,59049738.0,60582103.0,3580842.1521
2011,Rutland,Loss or None,438.0,626.0,155.0,260.0,12.0,11.0,-17304871.009999998,0.0,2847.0,5423.0
2011,Rutland,0.01 - 4999,3021.0,2600.0,272.0,2571.0,19.0,159.0,7765820.0,186655.0,183956.0,6986.0
2011,Rutland,5000 - 9999,2903.0,3075.0,311.0,2330.0,51.0,211.0,21779973.0,1133471.0,1126346.0,39991.9365
2011,Rutland,10000 - 14999,2800.0,4049.0,439.0,2022.0,40.0,299.0,34818249.0,5674125.0,5657423.0,192414.6845
2011,Rutland,15000 - 19999,2681.0,4123.0,523.0,1763.0,53.0,342.0,46756594.99,13595443.98,13516273.98,458447.6109000001
2011,Rutland,20000 - 24999,2341.0,3727.0,492.0,1487.0,47.0,315.0,52597892.0,21066410.0,21039783.0,717807.4190000001
2011,Rutland,25000 - 29999,2111.0,3372.0,474.0,1327.0,42.0,268.0,57872106.01,28003736.0,27900045.0,956544.6387
2011,Rutland,30000 - 34999,1788.0,2996.0,482.0,1035.0,39.0,232.0,57994746.0,31111291.0,31024477.0,1054887.9409
2011,Rutland,35000 - 39999,1523.0,2665.0,499.0,816.0,37.0,171.0,56964907.0,32781892.0,32857838.0,1133184.3273999998
2011,Rutland,40000 - 44999,1277.0,2429.0,484.0,636.0,25.0,132.0,54267246.02,32511902.0,32449492.0,1108564.6895
2011,Rutland,45000 - 49999,1129.0,2225.0,544.0,478.0,19.0,88.0,53563337.0,32787212.0,32711044.0,1149220.2168
2011,Rutland,50000 - 59999,1988.0,4211.0,1132.0,677.0,24.0,155.0,109206715.0,69882277.0,69680751.0,2515725.3939000005
2011,Rutland,60000 - 74999,2480.0,5649.0,1696.0,603.0,30.0,151.0,166296209.0,112679490.0,112425155.0,4208979.048700001
2011,Rutland,75000 - 99999,2703.0,6836.0,2255.0,355.0,24.0,69.0,232833775.0,166258738.0,166228079.0,6437838.339299997
2011,Rutland,100000 - 149999,1920.0,5174.0,1722.0,155.0,13.0,30.0,228536944.02,173233642.0,173747032.0,7932168.916200003
2011,Rutland,150000 +,944.0,2551.0,802.0,113.0,5.0,24.0,270798711.02,220923759.0,228800888.0,13818818.429299995
2011,Washington,Loss or None,429.0,588.0,127.0,283.0,9.0,10.0,-24041553.0,0.0,18972.0,4651.0
2011,Washington,0.01 - 4999,2330.0,1855.0,205.0,2007.0,30.0,88.0,6007629.0,128843.0,118242.0,6130.0158
2011,Washington,5000 - 9999,2413.0,2406.0,243.0,1988.0,25.0,157.0,17992286.23,942929.0,916592.0,31898.6536
2011,Washington,10000 - 14999,2067.0,2869.0,270.0,1535.0,40.0,222.0,25765493.01,4428117.0,4406301.0,151682.2597
2011,Washington,15000 - 19999,2008.0,3065.0,363.0,1326.0,35.0,284.0,34982879.85,10164099.0,10197789.0,348911.24100000004
2011,Washington,20000 - 24999,1882.0,2994.0,378.0,1194.0,45.0,265.0,42273349.0,16657754.0,16622070.0,565649.7507999999
